AttribID	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3
10029		1|1|1	1	0.1	m5_a010_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m5_a010_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10030		1|1|1	1	0.1	m5_a011_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m5_a011_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10301		1|1|1	1	0.1	m2_h010	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10302		1|1|1	1	0.1	f2_s010	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10303		1|1|1	1	0.1	f1_a010	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10304		1|1|1	1	0.1	m1_l010	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10305		1|1|1	1	0.1	m3_s010_L	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m3_s010_R	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10306		1|1|1	1	0.1	f3_d010_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		f3_d010_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10307		1|1|1	1	0.1	m4_w010	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10308		1|1|1	1	0.1	f4_k010	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10311		1|1|1	1	0.1	m2_h011	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10312		1|1|1	1	0.1	f2_s011	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10313		1|1|1	1	0.1	f1_a011	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10314		1|1|1	1	0.1	m1_l011	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10315		1|1|1	1	0.1	m3_s011_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m3_s011_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10316		1|1|1	1	0.1	f3_d011_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		f3_d011_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10317		1|1|1		0.1	m4_w011	4	0.1	255|203|67|198		255|225|179|163		255|255|255|255										
10318		1|1|1	1	0.1	f4_k011	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10321		1|1|1	1	0.1	m6_h001	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10322		1|1|1	1	0.1	f6_h001	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10323		1|1|1	1	0.1	m7_s001_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s001_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10324		1|1|1	1	0.1	f7_s001	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10325		1|1|1																				
10326		1|1|1																				
10327		1|1|1																				
10328		1|1|1																				
10329		1|1|1																				
10330		1|1|1																				
10331		1|1|1	1	0.1	m6_h002	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10332		1|1|1	1	0.1	m6_h003	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10333		1|1|1	1	0.1	m6_h004	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10334		1|1|1	1	0.1	m6_h005	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10335		1|1|1		0.5	m6_h006	4	0.5	148|193|255|69		180|108|255|10		126|87|247|0										
10336		1|1|1	1	0.1	m6_h007	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10337		1|1|1	1	0.1	m6_h008	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10338		1|1|1	1	0.1	m6_h009	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10339		1|1|1	1	0.1	m6_h010	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10340		1|1|1	1	0.1	m6_h011	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10341		1|1|1	1	0.1	f6_h002	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10342		1|1|1	1	0.1	f6_h003	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10343		1|1|1	1	0.1	f6_h004	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10344		1|1|1	1	0.1	f6_h005	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10345		1|1|1	1	0.1	f6_h006	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10346		1|1|1	1	0.1	f6_h007	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10347		1|1|1	1	0.1	f6_h008	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10348		1|1|1	1	0.1	f6_h009	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10349		1|1|1	1	0.1	f6_h010	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10350		1|1|1	1	0.5	f6_h011	0	0.5	255|255|255|255		255|255|255|255		255|255|255|255										
10351		1|1|1	1	0.1	m7_s002_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s002_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10352		1|1|1	1	0.1	m7_s003_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s003_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10353		1|1|1	1	0.1	m7_s004_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s004_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10354		1|1|1	1	0.1	m7_s005_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s005_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10355		1|1|1	1	0.1	m7_s006_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s006_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10356		1|1|1	1	0.1	m7_s007_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s007_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10357		1|1|1	1	0.1	m7_s008_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s008_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10358		1|1|1	1	0.1	m7_s009_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s009_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10359		1|1|1	1	0.1	m7_s010_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s010_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10360		1|1|1	1	0.1	m7_s011_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s011_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10361		1|1|1	1	0.1	f7_s002	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10362		1|1|1	1	0.1	f7_s003	0	0.1	255|255|255|255		255|255|255|220		255|255|255|255										
10363		1|1|1	1	0.1	f7_s004	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10364		1|1|1	1	0.1	f7_s005	0	0.1	255|255|255|255		255|255|255|238		255|255|255|255										
10365		1|1|1	1	0.1	f7_s006	0	0.1	255|255|255|255		255|255|255|212		255|255|255|255										
10366		1|1|1	1	0.1	f7_s007	0	0.1	255|255|255|255		255|255|255|227		255|255|255|255										
10367		1|1|1	1	0.1	f7_s008	0	0.1	255|255|255|255		255|255|255|235		255|255|255|255										
10368		1|1|1	1	0.1	f7_s009	0	0.1	255|255|255|255		255|255|255|255		255|255|255|227										
10369		1|1|1	1	0.1	f7_s010	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10370		1|1|1	1	0.1	f7_s011	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10371		1|1|1																				
10372		1|1|1																				
10373		1|1|1																				
10374		1|1|1																				
10375		1|1|1																				
10376		1|1|1																				
10377		1|1|1																				
10378		1|1|1																				
10379		1|1|1																				
10380		1|1|1																				
10381		1|1|1																				
10382		1|1|1																				
10383		1|1|1																				
10384		1|1|1																				
10385		1|1|1																				
10386		1|1|1																				
10387		1|1|1																				
10388		1|1|1																				
10389		1|1|1																				
10390		1|1|1																				
10391		1|1|1																				
10392		1|1|1																				
10393		1|1|1																				
10394		1|1|1																				
10395		1|1|1																				
10396		1|1|1																				
10397		1|1|1																				
10398		1|1|1																				
10399		1|1|1																				
10400		1|1|1																				
10401		1|1|1																				
10402		1|1|1																				
10403		1|1|1																				
10404		1|1|1																				
10405		1|1|1																				
10406		1|1|1																				
10407		1|1|1																				
10408		1|1|1																				
10409		1|1|1																				
10410		1|1|1																				
10411		1|1|1																				
10412		1|1|1																				
10413		1|1|1																				
10414		1|1|1																				
10415		1|1|1																				
10416		1|1|1																				
10417		1|1|1																				
10418		1|1|1																				
10419		1|1|1																				
10420		1|1|1																				
10421		1|1|1																				
10422		1|1|1																				
10423		1|1|1																				
10424		1|1|1																				
10425		1|1|1																				
10426		1|1|1																				
10427		1|1|1																				
10428		1|1|1																				
10429		1|1|1																				
10430		1|1|1																				
10431		1|1|1	1	0.1	m2_h012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10432		1|1|1																				
10433		1|1|1																				
10434		1|1|1																				
10435		1|1|1																				
10436		1|1|1																				
10437		1|1|1																				
10438		1|1|1																				
10439		1|1|1																				
10440		1|1|1																				
10441		1|1|1	1	0.1	f2_s012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10442		1|1|1																				
10443		1|1|1																				
10444		1|1|1																				
10445		1|1|1																				
10446		1|1|1																				
10447		1|1|1																				
10448		1|1|1																				
10449		1|1|1																				
10450		1|1|1																				
10451		1|1|1	1	0.1	f1_a012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10452		1|1|1																				
10453		1|1|1																				
10454		1|1|1																				
10455		1|1|1																				
10456		1|1|1																				
10457		1|1|1																				
10458		1|1|1																				
10459		1|1|1																				
10460		1|1|1																				
10461		1|1|1	1	0.1	f2_s012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10462		1|1|1																				
10463		1|1|1																				
10464		1|1|1																				
10465		1|1|1																				
10466		1|1|1																				
10467		1|1|1																				
10468		1|1|1																				
10469		1|1|1																				
10470		1|1|1																				
10471		1|1|1		0.5	m3_s012_l	4	0.5	138|138|204|255		247|206|74|169		240|240|240|255		m3_s012_r	4	0.5	138|138|204|255		247|206|74|169		240|240|240|255	
10472		1|1|1																				
10473		1|1|1																				
10474		1|1|1																				
10475		1|1|1																				
10476		1|1|1																				
10477		1|1|1																				
10478		1|1|1																				
10479		1|1|1																				
10480		1|1|1																				
10481		1|1|1	1	0.1	f3_d012_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		f3_d012_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10482		1|1|1																				
10483		1|1|1																				
10484		1|1|1																				
10485		1|1|1																				
10486		1|1|1																				
10487		1|1|1																				
10488		1|1|1																				
10489		1|1|1																				
10490		1|1|1																				
10491		1|1|1	1	0.1	m4_w012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10492		1|1|1																				
10493		1|1|1																				
10494		1|1|1																				
10495		1|1|1																				
10496		1|1|1																				
10497		1|1|1																				
10498		1|1|1																				
10499		1|1|1																				
10500		1|1|1																				
10501		1|1|1	1	0.1	f4_k012	0	0.1	255|255|255|250		255|255|255|205		255|255|255|228										
10502		1|1|1																				
10503		1|1|1																				
10504		1|1|1																				
10505		1|1|1																				
10506		1|1|1																				
10507		1|1|1																				
10508		1|1|1																				
10509		1|1|1																				
10510		1|1|1																				
10511		1|1|1	1	0.1	m5_a012_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m5_a012_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10512		1|1|1																				
10513		1|1|1																				
10514		1|1|1																				
10515		1|1|1																				
10516		1|1|1																				
10517		1|1|1																				
10518		1|1|1																				
10519		1|1|1																				
10520		1|1|1																				
10521		1|1|1	1	0.1	f5_s012_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		f5_s012_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10522		1|1|1																				
10523		1|1|1																				
10524		1|1|1																				
10525		1|1|1																				
10526		1|1|1																				
10527		1|1|1																				
10528		1|1|1																				
10529		1|1|1																				
10530		1|1|1																				
10531		1|1|1	1	0.1	m6_h012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
10532		1|1|1																				
10533		1|1|1																				
10534		1|1|1																				
10535		1|1|1																				
10536		1|1|1																				
10537		1|1|1																				
10538		1|1|1																				
10539		1|1|1																				
10540		1|1|1																				
10541		1|1|1	1	0.1	f6_h012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|221										
10542		1|1|1																				
10543		1|1|1																				
10544		1|1|1																				
10545		1|1|1																				
10546		1|1|1																				
10547		1|1|1																				
10548		1|1|1																				
10549		1|1|1																				
10550		1|1|1																				
10551		1|1|1	1	0.1	m7_s012_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s012_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255	
10552		1|1|1																				
10553		1|1|1																				
10554		1|1|1																				
10555		1|1|1																				
10556		1|1|1																				
10557		1|1|1																				
10558		1|1|1																				
10559		1|1|1																				
10560		1|1|1																				
10561		1|1|1	1	0.1	f7_s012	0	0.1	255|255|255|255		255|255|255|245		255|255|255|255										
10562		1|1|1																				
10563		1|1|1																				
10564		1|1|1																				
10565		1|1|1																				
10566		1|1|1																				
10567		1|1|1																				
10568		1|1|1																				
10569		1|1|1																				
10570		1|1|1																				
10571		1|1|1																				
10572		1|1|1																				
10573		1|1|1																				
10574		1|1|1																				
10575		1|1|1																				
10576		1|1|1																				
10577		1|1|1																				
10578		1|1|1																				
10579		1|1|1																				
10580		1|1|1																				
10581		1|1|1																				
10582		1|1|1																				
10583		1|1|1																				
10584		1|1|1																				
10585		1|1|1																				
10586		1|1|1																				
10587		1|1|1																				
10588		1|1|1																				
10589		1|1|1																				
10590		1|1|1																				
10591		1|1|1																				
10592		1|1|1																				
10593		1|1|1																				
10594		1|1|1																				
10595		1|1|1																				
10596		1|1|1																				
10597		1|1|1																				
10598		1|1|1																				
10599		1|1|1																				
10600		1|1|1																				
10601		1|1|1																				
10602		1|1|1																				
10603		1|1|1																				
10604		1|1|1																				
10605		1|1|1																				
10606		1|1|1																				
10607		1|1|1																				
10608		1|1|1																				
10609		1|1|1																				
10610		1|1|1																				
10611		1|1|1																				
10612		1|1|1																				
10613		1|1|1																				
10614		1|1|1																				
10615		1|1|1																				
10616		1|1|1																				
10617		1|1|1																				
10618		1|1|1																				
10619		1|1|1																				
10620		1|1|1																				
10621		1|1|1																				
10622		1|1|1																				
10623		1|1|1																				
10624		1|1|1																				
10625		1|1|1																				
10626		1|1|1																				
10627		1|1|1																				
10628		1|1|1																				
10629		1|1|1																				
10630		1|1|1																				
11001		1|1|1		0.6	m2_h007	4	0.6	247|52|80|107		65|80|114|0		181|161|129|176										
11002		1|1|1		0.49	m2_h007	4	0.49	255|252|243|0		255|131|215|129		255|255|255|107										
11003		1|1|1		0.49	m2_h007	4	0.49	255|158|151|0		255|250|230|125		249|184|165|235										
11004		1|1|1		0.52	m2_h006	4	0.52	138|124|213|21		205|127|255|255		60|115|119|137										
11005		1|1|1		0.48	m2_h006	4	0.48	176|168|159|214		146|109|75|255		255|238|239|163										
11006		1|1|1		0.39	m2_h006	4	0.39	181|163|255|187		167|157|238|255		255|201|104|123										
11007		1|1|1		0.51	m2_h002	4	0.51	94|150|168|206		88|227|255|155		255|203|91|128										
11008		1|1|1		0.5	m2_h002	4	0.5	124|206|168|152		211|255|231|133		255|239|234|115										
11009		1|1|1		0.5	m2_h002	4	0.5	255|44|179|255		255|118|137|80		255|203|93|128										
11010		1|1|1		0.5	m2_h001	4	0.5	255|248|226|168		255|245|204|193		253|203|165|177										
11011		1|1|1		0.5	m2_h001	4	0.5	255|86|117|193		255|104|139|53		104|101|100|129										
11012		1|1|1		0.5	m2_h001	4	0.5	255|235|129|160		255|213|240|64		213|215|91|255										
11013		1|1|1		0.5	m2_h003	4	0.5	255|95|125|255		255|61|105|72		255|215|112|107										
11014		1|1|1		0.5	m2_h003	4	0.5	126|133|123|56		161|163|141|185		255|196|108|112										
11015		1|1|1		0.5	m2_h003	4	0.5	255|204|71|255		230|196|83|83		255|245|166|105										
11016		1|1|1		0.5	m2_h005	4	0.5	157|187|73|169		188|213|192|255		255|234|146|58										
11017		1|1|1		0.5	m2_h005	4	0.5	255|229|84|255		209|178|255|75		255|231|131|107										
11018		1|1|1		0.5	m2_h005	4	0.5	36|65|53|70		93|80|65|123		255|205|142|94										
11019		1|1|1		0.5	m2_h004	4	0.5	148|183|145|169		72|253|230|144		119|132|255|133										
11020		1|1|1		0.5	m2_h004	4	0.5	189|192|192|255		151|50|50|99		255|172|127|97										
11021		1|1|1		0.5	m2_h004	4	0.5	219|184|153|206		255|205|76|164		255|160|74|142										
11022		1|1|1		0.5	m2_h008	4	0.5	242|243|139|255		240|238|211|141		73|232|255|255										
11023		1|1|1		0.5	m2_h008	4	0.5	185|243|255|0		236|253|255|78		208|159|55|255										
11024		1|1|1		0.5	m2_h008	4	0.5	210|106|147|18		255|155|207|16		255|39|88|195										
11025		1|1|1		0.44	m2_h009	4	0.44	255|197|144|106		157|44|44|201		181|176|176|255										
11026		1|1|1		0.29	m2_h009	4	0.29	255|205|116|155		76|118|81|201		86|255|206|80										
11027		1|1|1		0.68	m2_h009	4	0.68	229|241|238|106		245|117|117|255		181|176|176|255										
11028		1|1|1		0.5	m2_h010	4	0.5	255|80|149|147		255|59|96|99		245|219|173|164										
11029		1|1|1		0.5	m2_h010	4	0.5	255|143|82|136		255|189|73|120		121|238|255|158										
11030		1|1|1		0.5	m2_h010	4	0.5	255|59|72|132		255|148|78|121		255|244|232|182										
11031		1|1|1		0.5	m2_h011	4	0.5	255|58|86|255		254|255|223|185		255|255|255|255										
11032		1|1|1		0.5	m2_h011	4	0.5	255|207|148|118		116|243|255|177		255|255|255|255										
11033		1|1|1		0.5	m2_h011	4	0.5	151|255|199|255		255|244|103|141		255|255|255|255										
11034		1|1|1		0.5	m2_h012	4	0.5	185|252|255|50		215|238|255|124		121|247|247|166										
11035		1|1|1		0.1	m2_h012	4	0.1	243|255|253|56		255|194|86|129		253|241|225|78										
11036		1|1|1		0.5	m2_h012	4	0.5	255|253|254|10		255|211|211|91		255|140|171|69										
11101		1|1|1	1	0.35	f2_s001	0	0.35	255|255|255|255		65|205|241|150		81|73|178|123										
11102		1|1|1	1	0.35	f2_s001	0	0.35	255|255|255|255		179|122|230|57		234|85|236|255										
11103		1|1|1	1	0.35	f2_s001	0	0.35	255|255|255|255		245|100|66|56		217|71|71|214										
11104		1|1|1		0.47	f2_s002	4	0.47	255|106|106|88		198|188|106|128		255|135|142|101										
11105		1|1|1		0.47	f2_s002	4	0.47	176|174|155|137		202|189|117|176		202|201|193|177										
11106		1|1|1		0.47	f2_s002	4	0.47	236|184|119|182		155|154|148|97		238|223|162|212										
11107		1|1|1		0.45	f2_s003	4	0.45	96|253|194|196		154|195|165|160		234|136|12|109										
11108		1|1|1		0.45	f2_s003	4	0.45	172|156|90|80		155|155|155|90		255|249|217|107										
11109		1|1|1		0.45	f2_s003	4	0.45	97|157|187|172		142|231|255|225		255|110|245|137										
11110		1|1|1	1	0.33	f2_s006	0	0.33	191|67|67|74		101|26|40|169		221|149|102|217										
11111		1|1|1	1	0.33	f2_s006	0	0.33	105|170|210|145		48|54|125|142		172|176|249|233										
11112		1|1|1	1	0.33	f2_s006	0	0.33	198|169|106|136		54|28|46|85		191|104|104|255										
11113		1|1|1	1	0.2	f2_s004	0	0.2	238|89|117|150		231|208|232|217		202|178|75|50										
11114		1|1|1		0.2	f2_s004	4	0.2	82|101|93|66		130|133|123|99		238|156|52|201										
11115		1|1|1		0.2	f2_s004	4	0.2	120|106|226|107		76|38|82|255		234|188|39|201										
11116		1|1|1		0.46	f2_s005	4	0.46	213|83|118|82		249|155|196|195		195|169|27|209										
11117		1|1|1		0.46	f2_s005	4	0.46	101|78|68|115		188|196|169|188		181|172|44|168										
11118		1|1|1		0.46	f2_s005	4	0.46	106|213|107|185		117|208|144|174		204|183|18|255										
11119		1|1|1		0.31	f2_s007	4	0.31	150|204|181|168		67|187|147|180		139|174|110|109										
11120		1|1|1		0.31	f2_s007	4	0.31	228|202|134|228		211|182|85|215		240|241|174|195										
11121		1|1|1		0.42	f2_s007	4	0.42	255|101|101|88		232|78|78|169		241|182|119|163										
11122		1|1|1		0.57	f2_s008	4	0.57	181|152|243|118		221|113|178|88		221|138|218|88										
11123		1|1|1		0.57	f2_s008	4	0.57	255|104|104|40		245|199|77|164		210|191|131|117										
11124		1|1|1		0.57	f2_s008	4	0.57	136|255|255|118		145|155|108|77		187|195|164|157										
11125		1|1|1		0.1	f2_s009	4	0.1	120|194|200|168		255|255|255|255		50|161|226|255										
11126		1|1|1		0.1	f2_s009	4	0.1	210|86|69|168		255|255|255|255		255|187|43|255										
