ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	Desc
3638		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13638	少林外装棍10·颜色2
3639		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13639	少林外装棍10·颜色3
3640		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13640	少林外装棍10·颜色4
3701		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13701	翠烟外装伞1·颜色1
3702		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13702	翠烟外装伞1·颜色2
3703		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13703	翠烟外装伞1·颜色3
3704		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13704	翠烟外装伞1·颜色4
3705		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13705	翠烟外装伞2·颜色1
3706		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13706	翠烟外装伞2·颜色2
3707		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13707	翠烟外装伞2·颜色3
3708		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13708	翠烟外装伞2·颜色4
3709		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13709	翠烟外装伞3·颜色1
3710		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13710	翠烟外装伞3·颜色2
3711		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13711	翠烟外装伞3·颜色3
3712		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13712	翠烟外装伞3·颜色4
3713		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13713	翠烟外装伞4·颜色1
3714		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13714	翠烟外装伞4·颜色2
3715		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13715	翠烟外装伞4·颜色3
3716		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13716	翠烟外装伞4·颜色4
3717		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13717	翠烟外装伞5·颜色1
3718		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13718	翠烟外装伞5·颜色2
3719		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13719	翠烟外装伞5·颜色3
3720		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13720	翠烟外装伞5·颜色4
3721		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13721	翠烟外装伞6·颜色1
3722		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13722	翠烟外装伞6·颜色2
3723		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13723	翠烟外装伞6·颜色3
3724		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13724	翠烟外装伞6·颜色4
3725		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13725	翠烟外装伞7·颜色1
3726		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13726	翠烟外装伞7·颜色2
3727		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13727	翠烟外装伞7·颜色3
3728		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13728	翠烟外装伞7·颜色4
3729		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13729	翠烟外装伞8·颜色1
3730		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13730	翠烟外装伞8·颜色2
3731		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13731	翠烟外装伞8·颜色3
3732		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13732	翠烟外装伞8·颜色4
3733		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13733	翠烟外装伞9·颜色1
3734		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13734	翠烟外装伞9·颜色2
3735		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13735	翠烟外装伞9·颜色3
3736		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13736	翠烟外装伞9·颜色4
3737		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13737	翠烟外装伞10·颜色1
3738		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13738	翠烟外装伞10·颜色2
3739		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13739	翠烟外装伞10·颜色3
3740		Player/Doodads/weapons/Prefabs/f4_w_k001.prefab		13740	翠烟外装伞10·颜色4
3801	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13801	13801	唐门外装弩1·颜色1
3802	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13802	13802	唐门外装弩1·颜色2
3803	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13803	13803	唐门外装弩1·颜色3
3804	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13804	13804	唐门外装弩1·颜色4
3805	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13805	13805	唐门外装弩2·颜色1
3806	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13806	13806	唐门外装弩2·颜色2
3807	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13807	13807	唐门外装弩2·颜色3
3808	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13808	13808	唐门外装弩2·颜色4
3809	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13809	13809	唐门外装弩3·颜色1
3810	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13810	13810	唐门外装弩3·颜色2
3811	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13811	13811	唐门外装弩3·颜色3
3812	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13812	13812	唐门外装弩3·颜色4
3813	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13813	13813	唐门外装弩4·颜色1
3814	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13814	13814	唐门外装弩4·颜色2
3815	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13815	13815	唐门外装弩4·颜色3
3816	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13816	13816	唐门外装弩4·颜色4
3817	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13817	13817	唐门外装弩5·颜色1
3818	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13818	13818	唐门外装弩5·颜色2
3819	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13819	13819	唐门外装弩5·颜色3
3820	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13820	13820	唐门外装弩5·颜色4
3821	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13821	13821	唐门外装弩6·颜色1
3822	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13822	13822	唐门外装弩6·颜色2
3823	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13823	13823	唐门外装弩6·颜色3
3824	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13824	13824	唐门外装弩6·颜色4
3825	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13825	13825	唐门外装弩7·颜色1
3826	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13826	13826	唐门外装弩7·颜色2
3827	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13827	13827	唐门外装弩7·颜色3
3828	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13828	13828	唐门外装弩7·颜色4
3829	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13829	13829	唐门外装弩8·颜色1
3830	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13830	13830	唐门外装弩8·颜色2
3831	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13831	13831	唐门外装弩8·颜色3
3832	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13832	13832	唐门外装弩8·颜色4
3833	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13833	13833	唐门外装弩9·颜色1
3834	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13834	13834	唐门外装弩9·颜色2
3835	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13835	13835	唐门外装弩9·颜色3
3836	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13836	13836	唐门外装弩9·颜色4
3837	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13837	13837	唐门外装弩10·颜色1
3838	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13838	13838	唐门外装弩10·颜色2
3839	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13839	13839	唐门外装弩10·颜色3
3840	Player/Doodads/weapons/Prefabs/m5_w_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_w_a001_r.prefab	13840	13840	唐门外装弩10·颜色4
3901	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13901	13901	昆仑外装剑1·颜色1
3902	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13902	13902	昆仑外装剑1·颜色2
3903	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13903	13903	昆仑外装剑1·颜色3
3904	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13904	13904	昆仑外装剑1·颜色4
3905	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13905	13905	昆仑外装剑2·颜色1
3906	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13906	13906	昆仑外装剑2·颜色2
3907	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13907	13907	昆仑外装剑2·颜色3
3908	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13908	13908	昆仑外装剑2·颜色4
3909	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13909	13909	昆仑外装剑3·颜色1
3910	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13910	13910	昆仑外装剑3·颜色2
3911	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13911	13911	昆仑外装剑3·颜色3
3912	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13912	13912	昆仑外装剑3·颜色4
3913	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13913	13913	昆仑外装剑4·颜色1
3914	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13914	13914	昆仑外装剑4·颜色2
3915	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13915	13915	昆仑外装剑4·颜色3
3916	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13916	13916	昆仑外装剑4·颜色4
3917	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13917	13917	昆仑外装剑5·颜色1
3918	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13918	13918	昆仑外装剑5·颜色2
3919	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13919	13919	昆仑外装剑5·颜色3
3920	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13920	13920	昆仑外装剑5·颜色4
3921	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13921	13921	昆仑外装剑6·颜色1
3922	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13922	13922	昆仑外装剑6·颜色2
3923	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13923	13923	昆仑外装剑6·颜色3
3924	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13924	13924	昆仑外装剑6·颜色4
3925	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13925	13925	昆仑外装剑7·颜色1
3926	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13926	13926	昆仑外装剑7·颜色2
3927	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13927	13927	昆仑外装剑7·颜色3
3928	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13928	13928	昆仑外装剑7·颜色4
3929	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13929	13929	昆仑外装剑8·颜色1
3930	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13930	13930	昆仑外装剑8·颜色2
3931	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13931	13931	昆仑外装剑8·颜色3
3932	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13932	13932	昆仑外装剑8·颜色4
3933	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13933	13933	昆仑外装剑9·颜色1
3934	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13934	13934	昆仑外装剑9·颜色2
3935	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13935	13935	昆仑外装剑9·颜色3
3936	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13936	13936	昆仑外装剑9·颜色4
3937	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13937	13937	昆仑外装剑10·颜色1
3938	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13938	13938	昆仑外装剑10·颜色2
3939	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13939	13939	昆仑外装剑10·颜色3
3940	Player/Doodads/weapons/Prefabs/f5_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_w_s001_r.prefab	13940	13940	昆仑外装剑10·颜色4
4001		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14001	丐帮外装棍1·颜色1
4002		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14002	丐帮外装棍1·颜色2
4003		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14003	丐帮外装棍1·颜色3
4004		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14004	丐帮外装棍1·颜色4
4005		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14005	丐帮外装棍2·颜色1
4006		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14006	丐帮外装棍2·颜色2
4007		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14007	丐帮外装棍2·颜色3
4008		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14008	丐帮外装棍2·颜色4
4009		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14009	丐帮外装棍3·颜色1
4010		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14010	丐帮外装棍3·颜色2
4011		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14011	丐帮外装棍3·颜色3
4012		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14012	丐帮外装棍3·颜色4
4013		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14013	丐帮外装棍4·颜色1
4014		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14014	丐帮外装棍4·颜色2
4015		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14015	丐帮外装棍4·颜色3
4016		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14016	丐帮外装棍4·颜色4
4017		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14017	丐帮外装棍5·颜色1
4018		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14018	丐帮外装棍5·颜色2
4019		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14019	丐帮外装棍5·颜色3
4020		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14020	丐帮外装棍5·颜色4
4021		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14021	丐帮外装棍6·颜色1
4022		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14022	丐帮外装棍6·颜色2
4023		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14023	丐帮外装棍6·颜色3
4024		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14024	丐帮外装棍6·颜色4
4025		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14025	丐帮外装棍7·颜色1
4026		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14026	丐帮外装棍7·颜色2
4027		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14027	丐帮外装棍7·颜色3
4028		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14028	丐帮外装棍7·颜色4
4029		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14029	丐帮外装棍8·颜色1
4030		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14030	丐帮外装棍8·颜色2
4031		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14031	丐帮外装棍8·颜色3
4032		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14032	丐帮外装棍8·颜色4
4033		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14033	丐帮外装棍9·颜色1
4034		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14034	丐帮外装棍9·颜色2
4035		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14035	丐帮外装棍9·颜色3
4036		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14036	丐帮外装棍9·颜色4
4037		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14037	丐帮外装棍10·颜色1
4038		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14038	丐帮外装棍10·颜色2
4039		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14039	丐帮外装棍10·颜色3
4040		Player/Doodads/weapons/Prefabs/m6_w_h001.prefab		14040	丐帮外装棍10·颜色4
4101		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14101	五毒外装笛1·颜色1
4102		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14102	五毒外装笛1·颜色2
4103		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14103	五毒外装笛1·颜色3
4104		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14104	五毒外装笛1·颜色4
4105		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14105	五毒外装笛2·颜色1
4106		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14106	五毒外装笛2·颜色2
4107		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14107	五毒外装笛2·颜色3
4108		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14108	五毒外装笛2·颜色4
4109		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14109	五毒外装笛3·颜色1
4110		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14110	五毒外装笛3·颜色2
4111		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14111	五毒外装笛3·颜色3
4112		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14112	五毒外装笛3·颜色4
4113		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14113	五毒外装笛4·颜色1
4114		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14114	五毒外装笛4·颜色2
4115		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14115	五毒外装笛4·颜色3
4116		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14116	五毒外装笛4·颜色4
4117		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14117	五毒外装笛5·颜色1
4118		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14118	五毒外装笛5·颜色2
4119		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14119	五毒外装笛5·颜色3
4120		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14120	五毒外装笛5·颜色4
4121		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14121	五毒外装笛6·颜色1
4122		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14122	五毒外装笛6·颜色2
4123		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14123	五毒外装笛6·颜色3
4124		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14124	五毒外装笛6·颜色4
4125		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14125	五毒外装笛7·颜色1
4126		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14126	五毒外装笛7·颜色2
4127		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14127	五毒外装笛7·颜色3
4128		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14128	五毒外装笛7·颜色4
4129		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14129	五毒外装笛8·颜色1
4130		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14130	五毒外装笛8·颜色2
4131		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14131	五毒外装笛8·颜色3
4132		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14132	五毒外装笛8·颜色4
4133		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14133	五毒外装笛9·颜色1
4134		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14134	五毒外装笛9·颜色2
4135		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14135	五毒外装笛9·颜色3
4136		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14136	五毒外装笛9·颜色4
4137		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14137	五毒外装笛10·颜色1
4138		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14138	五毒外装笛10·颜色2
4139		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14139	五毒外装笛10·颜色3
4140		Player/Doodads/weapons/Prefabs/f6_w_h001.prefab		14140	五毒外装笛10·颜色4
4201	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14201	14201	藏剑外装剑1·颜色1
4202	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14202	14202	藏剑外装剑1·颜色2
4203	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14203	14203	藏剑外装剑1·颜色3
4204	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14204	14204	藏剑外装剑1·颜色4
4205	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14205	14205	藏剑外装剑2·颜色1
4206	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14206	14206	藏剑外装剑2·颜色2
4207	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14207	14207	藏剑外装剑2·颜色3
4208	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14208	14208	藏剑外装剑2·颜色4
