nDialogId	szDialogIndex	nLookNpcTemplateId	nNpcTemplateId	szNpcSay	szPlayerSay	szStoryBefore	szStoryAfter	nSoundId	szAction
1051	1051		853	你要從我父親那裡拿什麼東西？為何不直接找我父親——恐怕是沒有這個膽吧？快把抓來的女子都放了，否則休怪本姑娘劍下無情！					
1051	1051		851	哈哈！是嗎？張姑娘，我真是挺佩服你的膽量，居然敢自投羅網讓我把你帶到這來。嘿嘿，勸你放下兵器投降，我還可以饒你不死，怎麼樣？					
1051	1051		853	休想！看招！					
1052	1052		851	小子，算你運氣好，老子今天肚子有點不舒服，下次碰上給我小心點！					996
1052	1052		747	（不理採花賊）張姑娘！張姑娘！					
1053	1053				這裡就是獨孤劍和張如夢曾經決戰的地方嗎？				
1053	1053				待我去四處查探一番吧。				
1054	1054		747	張大哥，你怎麼會在這裡？					
1054	1054		852	獨孤兄，小弟在此恭候多時了。					
1054	1054		747	張大哥有何賜教？					
1054	1054		852	獨孤兄行俠仗義，心懷坦蕩，實在是江湖中少有的大丈夫。					
1054	1054		747	張大哥何出此言？					
1054	1054		852	你在碧霞島上的所作所為，我妹妹都給我講了。					
1054	1054		747	我沒有想到，你……會是張風的兒子！					
1054	1054		852	雖然我不恥我父親的行徑，但是他畢竟是我的父親。所謂父債子還，天經地義，獨孤兄，動手吧！					
1054	1054		747	張大哥，你我意氣相投，一見如故，我原本十分慶倖自己結識了你這樣的朋友，可是沒想到，我們第二次見面便要刀劍相向，我……真是心痛！					
1054	1054		852	這也許就是天意吧！獨孤兄，你我都是身不由己之人！多說無益，出招吧！					
1054	1054		747	張大哥，得罪了！					
1055	1055				這裡應該就是武夷派禁地入口了！				
1055	1055				不知發生了什麼事，我還是趕緊去看看吧！				
1056	1056		861	好小子！果真有兩下子，難怪能夠一路闖到這裡來。					
1056	1056		747	你們是…五色教的人？					
1056	1056		861	不錯！					
1056	1056		747	可惡，你們為什麼要血洗武夷山？					
1056	1056		861	對我們而言，有錢就是娘，你要怪就怪我們教主方勉，是他接下這樁生意讓我們來的。					
1056	1056		747	胡說！方、方大俠不會做出這樣的事。					
1056	1056		861	嘿，你已死到臨頭了，我又何必騙你，教主就是五色教的第一把劍，不信你去問閻王吧。					
1057	1057		853	柳前輩最後的話是想說什麼呢？					
1057	1057		747	現在恐怕沒有人知道了，但無論如何，我一定會查個水落石出的。					
1057	1057		853	你現在打算去長安？					
1057	1057		747	是的，我得趕快去找到顧大俠商量對策。					
1057	1057		853	我……我想和你一起去。					
1057	1057		747	不行，五色教的人現在以為他們的名單在我身上，一定會沿路派人前來堵截，你跟著我太危險了。					
1057	1057		853	你是不是因為……因為我父親……					
1057	1057		747	獨孤劍一向恩怨分明，絕不會因為父輩的仇怨而對張姑娘有什麼成見。					
1057	1057		853	此去危機重重。我，擔心你……你一個人應付不過來。是不是你覺得我是個累贅？那夜在碧霞島……					
1057	1057		747	沒，沒有……我不過是不想讓張姑娘捲入這場兇險的漩渦中。					
1057	1057		853	……柳前輩和這些人身上都沒有血書，看來血書應該還在我爹那裡，不如我們先回臨安找我爹吧。					
1057	1057		747	對！先找到血書要緊！					
1057	1057		853	柳伯伯似乎對我們兩家的恩怨非常瞭解，只可惜他死了，否則可以好好問問他。					
1057	1057		747	瞭解真相的人都死了，如今只有你爹，最清楚我們兩家之間到底發生了什麼事！					
1057	1057		853	我真想弄清楚到底發生了什麼……					
1058	1058				這裡就是南宮滅和張風曾經大戰之地嗎？				
1058	1058				我得四處探查一番。				
1059	1059		864	南宮滅，這麼多年沒見你下江南，這次出山不會是來看望老朋友吧？					
1059	1059		863	哈哈哈哈！老夫這麼多年不下江南，那是給方勉老頭一點面子。現在老夫的龍象九重神功已經練到第九層，哼哼，自問天下已無敵手。					
1059	1059		864	哈哈！大言不慚！					
1059	1059		863	此時我還不來看看幾位，難道等四太子平定江南了老夫才來欺負幾個階下之囚不成？					
1059	1059		864	平定江南？哈哈哈哈！可笑，真是可笑啊！					
1059	1059		863	有何可笑！待老夫的計畫一得手，再拿到“山河社稷圖”——哼哼，平定江南就是指日可待！					
1059	1059		864	只可惜你的計畫已經敗露，想拿到“山河社稷圖”也是癡心妄想。我決不會讓你的奸計得逞！					
1059	1059		863	老匹夫，屢次壞我大事，今天就拿你試試我的第九層龍象神功！	張姑娘，不要衝動！你和獨孤大哥先照顧你爹爹，這老賊就交給我來對付吧！				
1060	1060		853	爹！……					
1060	1060		864	琳兒，不必傷心，為父早已將生命看得淡了。南宮滅武功深不可測，我拼盡全力，本想和他同歸於盡，不料……看來，中原武林已無人是他的敵手了。					
1060	1060		853	爹，你不要……					
1060	1060		864	琳兒，你和夢兒都任性慣了，這都怪我平日疏於管教。呵呵……恐怕在九泉之下見到你們的娘，她又要埋怨我了……					
1060	1060		864	……今後你們兄妹要互相照顧、相依為命……					
1060	1060		853	爹……我和哥哥以後都會好好聽你的話，我去叫哥哥回來，今後我們一定乖乖地陪在爹身邊……聽爹的話。					
1060	1060		864	傻丫頭……咳咳……					
1060	1060		864	琳兒，為父知道你的心事，今日為父就將過往的種種孽債一併作個了結。					
1060	1060		864	獨孤少俠，你過來，老夫有話與你說……					
1061	1061				這姚公子吃喝嫖賭無惡不作，曾被張如夢教訓了一頓。				
1061	1061				想來這姚公子八成是藏匿在這裡了！				
1062	1062		870	（結巴）小、小美人，想、想通了沒有？你要是再、再不從，我就把你送到妓院，讓你每、每天接十幾次客，讓那些臭、臭男人來調教調教你，到時候你就知道本、本公子的好、好處了。					
1062	1062		1385	不要啊，求求你放了我吧。					
1062	1062		870	好好伺、伺候本公子幾天，本公子自然會放、放了你，沒有哪個女、女人本公子玩了一個星期還不膩的。					
1062	1062		870	知道什麼是星期嗎？這是洋、洋話，一個星期就是八、八天的意思，說了你、你也不懂。你要是願、願意陪本公子兩個星、星期呢，還是願意被送到妓院去啊？					
1062	1062		1385	不要啊，求求你放了我吧，嗚……嗚……					
1062	1062		870	哼，能被本、本公子看上是你的造化，你哭、哭什麼！					
1063	1063		870	你、你是什麼人，敢這樣叫本、本公子？					
1063	1063		1373	我久聞姚公子的大名，今日一見，果然是名不虛傳呀！					
1063	1063		870	是嗎？哈哈，看、看你模樣也不錯，莫非也想來討本、本公子幾杯花酒？哈哈……					
1063	1063		1373	我想跟你攀個交情，這小姑娘倒還有幾分顏色，不如你把她送給我算了。					
1063	1063		870	送給你？你以為你、你是誰？不過看你的樣、樣子，好像還有兩、兩下子，不、不如給我做個跟班，如果你能討、討得本公子歡心，這麼個賤、賤丫頭送一千個也無妨。					
1063	1063		1373	做你的跟班？好說，好說！					
1063	1063		870	跟著我姚、姚公子是不、不會錯的，許多人想跟我、我還不要呢。					
1063	1063		870	我這些手下全他、他媽的一些大老粗，整、整天就會吃喝嫖賭，打架鬥毆，幾、幾句話都說不清楚，老子作、作的詩，也沒有一個看、看得懂。					
1063	1063		1373	哦？姚公子還會作詩？					
1063	1063		870	本、本公子雖然不敢說是才、才高八斗，至少也有六七斗吧！					
1063	1063		870	最近本、本公子剛好做了一首——詞，聽著：幾個姑娘陪逗，數小子跟在後。蹦進老鴇婆，笑問公子樂否。不夠，不夠，再摟個老太后。					
1063	1063		1373	哈哈哈哈！果然是絕……妙好詞！					
1063	1063		870	過、過獎！					
1063	1063		1373	不過我聽說姚公子最大的本事，倒不是作詞的功夫，而是狗仗人勢，姦淫擄掠。本公子最——佩服這種無恥之徒，不如你給本少爺磕三個響頭，本少爺就收了你做乾兒子，如何？					
1063	1063		870	好、好小子，竟敢戲、戲弄本公子。氣、氣死我了……小子們，給、給我上！					
1064	1064				這長安城的陰森地牢，氣氛真是詭異。				
1064	1064				不知道有多少無辜之人在此處蒙冤！				
1065	1065		1390	大俠，這裡就是關那些刁民……不，犯人的大牢。					
1065	1065		873	你們是誰？					
1065	1065		747	在下衡山獨孤劍，這位姑娘是張琳心，我們得知你被囚大牢，特來救你。					
1065	1065		873	多謝二位搭救，俺李三不知如何報答！					
1065	1065		747	不必客氣。其實，我們正有一事需要李兄幫忙。					
1065	1065		873	這位大哥，你們救俺離開這個不見天日的鬼地方，只要俺能做到的，赴湯蹈火，李三皺一皺眉頭就不是好漢。					
1065	1065		747	這裡不是說話之地。請你先回石塘鎮，我們辦完一些事情後自會到石塘鎮找你。					
1065	1065		873	也好。和我關在一起的這位好漢，是位江湖中的朋友，名叫楊湖。					
1065	1065		874	在下楊湖，多謝兩位義士搭救。					
1065	1065		747	不必客氣。看楊兄也是江湖中人，不知如何淪落此處？					
1065	1065		874	說來話長，既然二位也是大宋的武林人士，我就不對你們隱瞞身份了。					
1065	1065		874	我是洞庭天王幫的右使，來長安調查一件事情，結果被內奸出賣，行蹤暴露，被姚知節和金人聯手抓住，多虧二位搭救。					
1065	1065		874	在下還有要事在身，這是本幫的信物天王令，二位以後若是有用得著本幫弟兄的地方，出示此令即可。					
1065	1065		874	本幫弟兄見令如見幫主本人，二位如有吩咐，本幫弟兄誓將赴湯蹈火，在所不辭。					
1065	1065		747	多謝楊義士。					
1065	1065		874	後會有期。在下在洞庭湖恭候二位大駕。					
1066	1066				獨孤劍和張琳心曾在此處抓住林對兒，戳破了林海的陰謀。				
1066	1066				四處查探一番，看看有何收穫。				
1067	1067		1396	你有沒有搞錯？！竟敢這個時候來壞老子的雅興！！					
1067	1067		747	你是華山派弟子？					
1067	1067		1397	你連華山派大名鼎鼎的“偷香妙手”林對兒——林大俠都不知道嗎？哦，林公子，是不是？					
1067	1067		1396	說得不錯，過會大爺再賞你……新任的華山掌門就是我叔叔！今天大爺高興，雖然你小子攪了本大爺的興致，但是大爺寬宏大量，饒你狗命，還不快滾！					
1067	1067		747	既然你是林海的侄子，那我找的就是你！					
1067	1067		1396	你找我？我看你是找死！攪和了大爺的好事，看大爺打斷你的狗腿！					
1068	1068		1396	你……你們想把我怎麼樣？我叔叔若是知道你們抓了我，一定不會放過你們！					
1068	1068		747	這個就不勞你操心了，就算我們不抓你，我想你叔叔也不會放過我們的。					
1068	1068		853	林對兒，老實說出你叔叔林海的陰謀，否則別怪本姑娘劍下無情。					
1068	1068		1396	你……你們是什麼人，怎麼知道……					
1068	1068		747	林對兒，將林海謀害顧楓，奪取掌門之位的內情一五一十的告訴我們！否則……					
1068	1068		1396	好，好，我說，我說……					
