Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
火焰衝鋒	2360	3		DoCommonAct	7			20		
火焰衝鋒_傷害	2361	1		CastSkill	2362					
橫掃_金	2363	1		CrossFade	1					
橫掃_金	2363	1		InstantDir	1000					
橫掃_金	2363	2	3	PlayEffect	2363					
橫掃_金	2363	2	5	CastSkill	2363					
橫掃_金	2363	3		DoCommonAct	7			15		
橫掃_藍	2364	1		CrossFade	1					
橫掃_藍	2364	1		InstantDir	1000					
橫掃_藍	2364	2	3	PlayEffect	2364					
橫掃_藍	2364	2	5	CastSkill	2364					
橫掃_藍	2364	3		DoCommonAct	7			15		
橫掃_紅	2365	1		CrossFade	1					
橫掃_紅	2365	1		InstantDir	1000					
橫掃_紅	2365	2	3	PlayEffect	2365					
橫掃_紅	2365	2	5	CastSkill	2365					
橫掃_紅	2365	3		DoCommonAct	7			15		
橫掃_綠	2366	1		CrossFade	1					
橫掃_綠	2366	1		InstantDir	1000					
橫掃_綠	2366	2	3	PlayEffect	2366					
橫掃_綠	2366	2	5	CastSkill	2366					
橫掃_綠	2366	3		DoCommonAct	7			15		
大地重碾	2371	1		CastSkill	2371					
大地重碾	2371	3		DoCommonAct	7			20		
大地重碾_特效	2372	2	7	CastSkill	2372					
霜雪蓋天	2373	1		CastSkill	2373					
霜雪蓋天	2373	3		DoCommonAct	7			20		
霜雪蓋天_特效	2374	2	7	CastSkill	2374					
天璣落隕	2375	1		CastSkill	2375					
天璣落隕	2375	3		DoCommonAct	7			20		
天璣落隕_特效	2376	2	7	CastSkill	2376					
龍卷之怒	2377	1		CastSkill	2377					
龍卷之怒	2377	3		DoCommonAct	7			20		
龍卷之怒_特效	2378	2	7	CastSkill	2378					
五星地刺	2380	2	4	CastSkill	2380					
五星水珠	2382	2	4	CastSkill	2382					
五星火球	2383	2	4	CastSkill	2383					
五星落雷	2384	2	4	CastSkill	2384					
噴射火焰（扇形）	2387	2	5	CastSkill	2387					
龍捲風(扇形)	2389	2	5	CastSkill	2389					
冰錐(扇形)	2391	2	5	CastSkill	2391					
開天闢地(扇形)	2393	2	5	CastSkill	2393					
衝撞控制金1	2439	1		CrossFade	1					
衝撞控制金1	2439	1		InstantDir	35					
衝撞控制金1	2439	1		PlayEffect	1008					
衝撞控制金1	2439	3		ClearEffect	1008					
衝撞控制金1	2439	3		PlayEffect	18				-1	
衝撞控制金1	2439	3		CastSkill	2440					
衝撞控制金1	2439	3		UnbindEffect	18					
衝撞控制金1	2439	2	15	CanDoRun						
衝撞控制水2	2441	1		CrossFade	1					
衝撞控制水2	2441	1		InstantDir	35					
衝撞控制水2	2441	1		PlayEffect	1008					
衝撞控制水2	2441	3		ClearEffect	1008					
衝撞控制水2	2441	3		PlayEffect	1554				-1	
衝撞控制水2	2441	3		CastSkill	2442					
衝撞控制水2	2441	3		UnbindEffect	1554					
衝撞控制水2	2441	2	15	CanDoRun						
衝撞控制火3	2443	1		CrossFade	1					
衝撞控制火3	2443	1		InstantDir	35					
衝撞控制火3	2443	1		PlayEffect	1008					
衝撞控制火3	2443	3		ClearEffect	1008					
衝撞控制火3	2443	3		PlayEffect	1808				-1	
衝撞控制火3	2443	3		CastSkill	2444					
衝撞控制火3	2443	3		UnbindEffect	1808					
衝撞控制火3	2443	2	15	CanDoRun						
衝撞控制木4	2445	1		CrossFade	1					
衝撞控制木4	2445	1		InstantDir	35					
衝撞控制木4	2445	1		PlayEffect	1008					
衝撞控制木4	2445	3		ClearEffect	1008					
衝撞控制木4	2445	3		PlayEffect	2445				-1	
衝撞控制木4	2445	3		CastSkill	2446					
衝撞控制木4	2445	3		UnbindEffect	2445					
衝撞控制木4	2445	2	15	CanDoRun						
衝撞控制土5	2470	1		CrossFade	1					
衝撞控制土5	2470	1		InstantDir	35					
衝撞控制土5	2470	1		PlayEffect	1008					
衝撞控制土5	2470	3		ClearEffect	1008					
衝撞控制土5	2470	3		PlayEffect	4375				-1	
衝撞控制土5	2470	3		CastSkill	2471					
衝撞控制土5	2470	3		UnbindEffect	4375					
衝撞控制土5	2470	2	15	CanDoRun						
木系衝鋒	2472	1		CrossFade	1					
木系衝鋒	2472	1		InstantDir	1000					
木系衝鋒	2472	1		CastSkill	2473					
木系衝鋒	2472	1		CastSkill	2474					
木系衝鋒	2472	3		DoCommonAct	7			20		
橫掃_土	2475	1		CrossFade	1					
橫掃_土	2475	1		InstantDir	1000					
橫掃_土	2475	2	3	PlayEffect	2475					
橫掃_土	2475	2	5	CastSkill	2475					
橫掃_土	2475	3		DoCommonAct	7			15		
落雷	2477	1		CastSkill	2477					
落雷	2477	3		DoCommonAct	7			20		
花劍	2501	1		CrossFade	1					
花劍	2501	2	6	CastSkill	2501					
魅惑	2502	2	6	CastSkill	2502					
魅惑	2502	1		CastSkill	2503					
燕舞	2505	1		PlayEffect	1573	1				
燕舞	2505	1		PlayEffect	1571	1				
燕舞	2505	1		CastSkill	2506					
燕舞	2505	2	5	CastSkill	2506					
燕舞	2505	2	10	CastSkill	2506					
燕舞	2505	2	15	CastSkill	2506					
燕舞	2505	2	20	CastSkill	2506					
燕舞	2505	2	25	CastSkill	2506					
燕舞	2505	2	30	CastSkill	2506					
燕舞	2505	2	35	CastSkill	2506					
燕舞	2505	2	40	CastSkill	2506					
燕舞	2505	2	45	CastSkill	2506					
燕舞	2505	3		ClearEffect	1573					
燕舞	2505	3		ClearEffect	1571					
燕舞_子1	2506	1		CastSkill	2506					
燕舞_子2	2507	1		CastSkill	2507					
星月槍法	2508	1		PlayEffect	2508					
星月槍法	2508	2	4	CastSkill	2508					
橫掃千軍	2509	1		PlayEffect	2509					
橫掃千軍	2509	2	5	CastSkill	2509					
連環三星月	2512	2	4	CastSkill	2512					
連環三星月	2512	2	8	CastSkill	2512					
連環三星月	2512	2	12	CastSkill	2512					
連環三星月	2512	3		DoCommonAct	7			20		
箭術	2513	1		CrossFade	1					
箭術	2513	1		InstantDir	1000					
箭術	2513	2	7	PlayEffect	6402					
箭術	2513	2	7	CastSkill	2513					
箭術	2513	3		UnbindEffect	6401					
鐵騎突襲	2514	1		CrossFade	1					
鐵騎突襲	2514	1		InstantDir	1000					
鐵騎突襲	2514	1		PlayEffect						
鐵騎突襲	2514	2	6	CastSkill	2514					
鐵騎突襲	2514	3		DoCommonAct	7			15		
萬箭齊發	2516	1		CrossFade	1					
萬箭齊發	2516	1		InstantDir	1000					
萬箭齊發	2516	2	4	CastSkill	2516					
萬箭齊發	2516	2	7	CastSkill	2516					
萬箭齊發	2516	2	10	CastSkill	2516					
刺殺	2518	1		CrossFade	1					
刺殺	2518	1		InstantDir	1000					
刺殺	2518	2	5	CastSkill	2518					
金蛇劍訣	2519	2	3	CastSkill	2519					
金蛇劍訣_子	2520	2	3	CastSkill	2520					
太乙生風	2523	1		CrossFade	1					
太乙生風	2523	1		InstantDir	1000					
太乙生風	2523	2	5	CastSkill	2523					
毒鏢	2524	2	5	CastSkill	2524					
旋扇	2525	2	5	CastSkill	2525					
旋扇_子	2526	1		CastSkill	2526					
毒	2530	2	5	CastSkill	2530					
毒	2530	3		DoCommonAct	7			20		
毒_子	2531	2	5	CastSkill	2531					
撕咬	2532	2	5	CastSkill	2532					
潛土突刺	2533	2	5	CastSkill	2534					
潛土突刺	2533	2	6	CastSkill	2533					
瞬身撕咬_子1	2537	1		RetsetPos						
瞬身撕咬_子1	2537	1		CrossFade	1					
瞬身撕咬_子1	2537	1		InstantDir	1000					
瞬身撕咬_子1	2537	1		PlayEffect	508					
瞬身撕咬_子1	2537	2	6	CastSkill	2537					
瞬身撕咬_子2	2538	2	3	PlayEffect	508					
瞬身撕咬_子2	2538	3		CrossFade	1					
瞬身撕咬_子2	2538	3		UnbindEffect	508					
影風斬	2549	1		CrossFade	1					
影風斬	2549	1		InstantDir	1000					
影風斬	2549	1		CastSkill	2549					
影風斬	2549	1		CastSkill	2550					
角擊	2552	2	5	CastSkill	2552					
漩渦	2553	2	5	CastSkill	2553					
寒冰沖頂	2555	1		CrossFade	1					
寒冰沖頂	2555	1		InstantDir	35					
寒冰沖頂	2555	3		CastSkill	2556					
寒冰沖頂	2555	3		PlayEffect	156					
寒冰沖頂	2555	3		UnbindEffect	156					
寒冰沖頂_子	2556	1		CastSkill	2556					
弓箭	2557	2	6	PlayEffect	3182					
弓箭	2557	2	6	CastSkill	2557					
冰錐	2560	1		CrossFade	1					
冰錐	2560	2	8	CastSkill	2560					
慈航普度	2561	1		CrossFade	1					
慈航普度	2561	1		InstantDir	1000					
慈航普度	2561	2	6	CastSkill	2561					
慈航普度	2561	1		PlayEffect	6307			1		
慈航普度	2561	1		PlayEffect	9026			11		
劍刺	2564	2	4	CastSkill	2564					
劍刺	2564	2	4	PlayEffect	2564					
畫地為牢	2565	1		CrossFade	1					
畫地為牢	2565	1		InstantDir	1000					
畫地為牢	2565	1		CastSkill	2566					
畫地為牢	2565	2	6	CastSkill	2565					
畫地為牢_子	2566	1		CastSkill	2566					
毒爪	2568	1		PlayEffect	2568					
毒爪	2568	2	12	CastSkill	2568					
扇形_風浪	2569	1		CrossFade	1					
扇形_風浪	2569	1		InstantDir	1000					
扇形_風浪	2569	2	15	CastSkill	2569					
扇形_風浪_效果	2570	2	3	CastSkill	2570					
扇形_龍捲風	2572	1		CrossFade	1					
扇形_龍捲風	2572	1		InstantDir	1000					
扇形_龍捲風	2572	2	15	CastSkill	2572					
扇形_龍捲風_效果	2573	1		CastSkill	2573					
刺殺	2574	1		CrossFade	1					
刺殺	2574	1		InstantDir	1000					
刺殺	2574	2	5	CastSkill	2574					
劍刺	2575	1		CrossFade	1					
劍刺	2575	1		InstantDir	1000					
劍刺	2575	2	6	CastSkill	2575					
重劍破塵	2578	2	6	CastSkill	2578					
揮砍	2581	2	8	CastSkill	2581					
飛劍	2582	1		CrossFade	1					
飛劍	2582	1		InstantDir	1000					
飛劍	2582	2	6	CastSkill	2582					
飛劍_子	2583	1		CastSkill	2583					
劍雨	2587	2	8	CastSkill	2587					
斬殺	2591	2	5	CastSkill	2591					
銀針	2625	2	5	CastSkill	2625					
暗刺_子1	2627	1		RetsetPos						
暗刺_子1	2627	1		CrossFade	1					
暗刺_子1	2627	1		InstantDir	1000					
暗刺_子1	2627	2	8	CastSkill	2627					
暗刺_子2	2628	2	3	PlayEffect	508					
暗刺_子2	2628	3		CrossFade	1					
暗刺_子2	2628	3		UnbindEffect	508					
火球	2629	2	5	CastSkill	2629					
火隕	2630	1		CrossFade	1					
火隕	2630	1		InstantDir	1000					
火隕	2630	1		CastSkill	2630					
火隕_隕石特效	2631	2	5	CastSkill	2631					
火隕_地裂特效	2632	1		CastSkill	2632					
火隕_傷害	2633	1		CastSkill	2633					
揮砍	2634	2	5	CastSkill	2634					
毒	2635	2	5	CastSkill	2635					
毒_子	2636	2	5	CastSkill	2636					
揮砍	2637	1		CrossFade	1					
揮砍	2637	1		InstantDir	1000					
揮砍	2637	2	4	CastSkill	2637					
揮砍	2637	2	0	PlayEffect	9091					
霸刀	2638	1		CrossFade	1					
霸刀	2638	1		InstantDir	1000					
霸刀	2638	1		PlayEffect	2638					
霸刀	2638	2	5	CastSkill	2638					
霸刀	2638	3		UnbindEffect	2638					
揮傘	2639	2	5	CastSkill	2639					
重擊	2640	2	6	CastSkill	2640					
慈航普度	2642	1		CrossFade	1					
慈航普度	2642	1		InstantDir	1000					
慈航普度	2642	2	4	CastSkill	2642					
慈航普度	2642	1		PlayEffect	6307			1		
慈航普度	2642	1		PlayEffect	9026			11		
破天斬	2645	1		PlayEffect	1335					
破天斬	2645	2	5	CastSkill	2645					
行雲陣	2646	2	5	CastSkill	2646					
行雲陣_子	2647	1		CastSkill	2647					
揮砍	2648	1		PlayEffect	2648					
揮砍	2648	2	5	CastSkill	2648					
槍刺	2649	1		PlayEffect	2649					
槍刺	2649	2	5	CastSkill	2649					
弩箭	2650	2	5	CastSkill	2650					
暗鏢	2651	2	5	CastSkill	2651					
火球術	2652	2	5	CastSkill	2652					
弓箭	2653	2	6	PlayEffect	3182					
弓箭	2653	2	6	CastSkill	2653					
湧泉_子	2654	2	5	CastSkill	2654					
弩箭連環	2655	2	6	CastSkill	2655					
弩箭連環	2655	2	6	PlayEffect	3182					
弩箭連環_子	2656	1		CastSkill	2656					
潛土冰刺	2657	2	3	CastSkill	2657					
潛土冰刺_子1	2658	1		CastSkill	2658					
潛土冰刺_子2	2659	1		CastSkill	2659					
環鏢	2660	2	5	CastSkill	2660					
環鏢_效果	2661	1		CastSkill	2661					
半月斬	2662	2	5	CastSkill	2662					
三連火球	2663	2	3	CastSkill	2663					
三連火球	2663	2	9	CastSkill	2663					
三連火球	2663	2	11	CastSkill	2663					
重箭	2664	1		PlayEffect	9018	1			3	
重箭	2664	2	4	CastSkill	2664					
重箭	2664	2	13	ClearEffect	9018				3	
寒掌	2665	2	7	CastSkill	2665					
寒冰刺	2666	2	7	CastSkill	2666					
寒冰刺_效果	2667	1		CastSkill	2667					
開天劈地	2668	2	6	CastSkill	2668					
狂風逐日	2670	1		CrossFade	1					
狂風逐日	2670	1		InstantDir	1000					
狂風逐日	2670	1		PlayEffect	2670					
狂風逐日	2670	2	4	CastSkill	2670					
狂風逐日	2670	3		UnbindEffect	2670					
衡山有雪	2671	1		CrossFade	1					
衡山有雪	2671	1		InstantDir	1000					
衡山有雪	2671	1		PlayEffect	2671				3	
衡山有雪	2671	2	5	CastSkill	2671					
滿江紅	2672	1		CrossFade	1					
滿江紅	2672	1		InstantDir	1000					
滿江紅	2672	1		CastSkill	2673					
滿江紅	2672	1		PlayEffect	2672	1				
滿江紅	2672	2	8	ClearEffect	2672					
滿江紅	2672	3		ClearEffect	2672					
滿江紅_子	2673	1		CastSkill	2673					
雲龍擊	2676	1		PlayEffect	1335					
雲龍擊	2676	2	5	CastSkill	2676					
無敵斬_子1	2682	1		RetsetPos						
無敵斬_子1	2682	1		CrossFade	1					
無敵斬_子1	2682	1		InstantDir	1000					
無敵斬_子1	2682	1		PlayEffect	9052					
無敵斬_子1	2682	2	6	CastSkill	2682					
無敵斬_子2	2683	2	3	PlayEffect	9052					
無敵斬_子2	2683	3		CrossFade	1					
無敵斬_子2	2683	3		UnbindEffect	9052					
穿影斬_子1	2685	1		RetsetPos						
穿影斬_子1	2685	1		CrossFade	1					
穿影斬_子1	2685	1		InstantDir	1000					
穿影斬_子1	2685	1		PlayEffect	9052					
穿影斬_子1	2685	2	8	CastSkill	2685					
穿影斬_子2	2686	2	3	PlayEffect	9052					
穿影斬_子2	2686	3		CrossFade	1					
穿影斬_子2	2686	3		UnbindEffect	9052					
玄冥吸星	2688	2	6	CastSkill	2688					
風掌	2690	2	5	CastSkill	2690					
怒風破襲	2691	2	5	CastSkill	2691					
雨後彩虹	2696	1		PlayEffect	5696				-1	
雨後彩虹	2696	2	5	CastSkill	2696					
橫掃一擊	2697	1		CrossFade	1					
橫掃一擊	2697	1		InstantDir	1000					
橫掃一擊	2697	1		PlayEffect	2365					
橫掃一擊	2697	2	6	CastSkill	2697					
橫掃一擊	2697	3		DoCommonAct	7			15		
玄天武機-技能1	2704	1		CrossFade	1					
玄天武機-技能1	2704	1		InstantDir	1000					
玄天武機-技能1	2704	1		PlayEffect	2704					
玄天武機-技能1	2704	2	5	CastSkill	2704					
玄天武機-技能2	2705	1		IgnoreSpeState	1					
玄天武機-技能2	2705	1	0	PlaySound	6310					
玄天武機-技能2	2705	2	18	PlaySound	6310					
玄天武機-技能2	2705	2	35	PlaySound	6310					
玄天武機-技能2	2705	2	52	PlaySound	6310					
玄天武機-技能2	2705	2	1	CastSkill	2706					
玄天武機-技能2	2705	2	18	CastSkill	2706					
玄天武機-技能2	2705	2	35	CastSkill	2706					
玄天武機-技能2	2705	2	52	CastSkill	2706					
玄天武機-技能2	2705	2	69	CastSkill	2706					
玄天武機-技能2	2705	2	7	CastSkill	2707					
玄天武機-技能2	2705	2	15	CastSkill	2707					
玄天武機-技能2	2705	2	22	CastSkill	2707					
玄天武機-技能2	2705	2	30	CastSkill	2707					
玄天武機-技能2	2705	2	37	CastSkill	2707					
玄天武機-技能2	2705	2	45	CastSkill	2707					
玄天武機-技能2	2705	2	52	CastSkill	2707					
玄天武機-技能2	2705	2	60	CastSkill	2707					
玄天武機-技能2	2705	2	67	CastSkill	2707					
玄天武機-技能2	2705	2	75	CastSkill	2707					
玄天武機-技能2	2705	2	82	CastSkill	2707					
金衝鋒路徑持續	2727	1		CrossFade	1					
金衝鋒路徑持續	2727	1		InstantDir	1000					
金衝鋒路徑持續	2727	1		CastSkill	2728					
金衝鋒路徑持續	2727	1		CastSkill	2729					
金衝鋒路徑持續	2727	3		DoCommonAct	7			20		
木衝鋒路徑持續	2730	1		CrossFade	1					
木衝鋒路徑持續	2730	1		InstantDir	1000					
木衝鋒路徑持續	2730	1		CastSkill	2731					
木衝鋒路徑持續	2730	1		CastSkill	2732					
木衝鋒路徑持續	2730	3		DoCommonAct	7			20		
水衝鋒路徑持續	2733	1		CrossFade	1					
水衝鋒路徑持續	2733	1		InstantDir	1000					
水衝鋒路徑持續	2733	1		CastSkill	2734					
水衝鋒路徑持續	2733	1		CastSkill	2735					
水衝鋒路徑持續	2733	3		DoCommonAct	7			20		
火衝鋒路徑持續	2736	1		CrossFade	1					
火衝鋒路徑持續	2736	1		InstantDir	1000					
火衝鋒路徑持續	2736	1		CastSkill	2737					
火衝鋒路徑持續	2736	1		CastSkill	2738					
火衝鋒路徑持續	2736	3		DoCommonAct	7			20		
土衝鋒路徑持續	2739	1		CrossFade	1					
土衝鋒路徑持續	2739	1		InstantDir	1000					
土衝鋒路徑持續	2739	1		CastSkill	2740					
土衝鋒路徑持續	2739	1		CastSkill	2741					
土衝鋒路徑持續	2739	3		DoCommonAct	7			20		
萬劍訣	2788	1		CastSkill						
萬劍訣	2788	1		PlaySound	5610					
萬劍訣	2788	1		PlayEffect	6631					
拉扯致殘技能	2792	1		CastSkill	2794					
拉扯致殘技能	2792	1		CastSkill	2793					
拉扯致殘技能	2792	2	7	CastSkill	2792					
旋風斬（百分比掉血）	2798	1		PlayEffect	1802	1				
旋風斬（百分比掉血）	2798	1		CastSkill	2799					
旋風斬（百分比掉血）	2798	2	5	CastSkill	2799					
旋風斬（百分比掉血）	2798	2	15	CastSkill	2799					
旋風斬（百分比掉血）	2798	2	25	CastSkill	2799					
旋風斬（百分比掉血）	2798	2	35	CastSkill	2799					
旋風斬（百分比掉血）	2798	2	45	CastSkill	2799					
旋風斬（百分比掉血）	2798	2	55	CastSkill	2799					
旋風斬（百分比掉血）	2798	2	65	CastSkill	2799					
旋風斬（百分比掉血）	2798	3		ClearEffect	1802					
蝙蝠1	2001	3		DoCommonAct	22	2002				
蝙蝠1	2001	1		CrossFade	1000					
蝙蝠1	2001	3		CrossFade	850					
蝙蝠2	2002	1		CrossFade	1000					
蝙蝠2	2002	3		CrossFade	850					
寶箱	5001	2	7	UseLastAct	1	1				
躺屍	5002	3		DoCommonAct	3	5003	1			
躺屍	5003	1		UseLastAct	1		1			
開關	5004	2	15	UseLastAct	1	1				
獨孤劍倒地	5005	2	18	UseLastAct	1	1				
楊影楓冰凍	5006	2	20	UseLastAct	1	1				
剝及而複	2801	1		CrossFade	1					
剝及而複	2801	1		InstantDir	1000					
剝及而複	2801	2	5	CastSkill	2801					
坐忘無我	2803	2	7	PlayEffect	6613				-1	
坐忘無我	2803	2	8	CastSkill	2803					
坐忘無我	2803	2	9	CanDoRun						
武當劍法	2809	1		CrossFade	1					
武當劍法	2809	1		InstantDir	1000					
武當劍法	2809	1		LinkSkillInit	20	2810				
武當劍法	2809	2	1	CanDoSkill						
武當劍法	2809	2	6	CastSkill	2809					
武當劍法	2809	2	8	CastLinkSkill						
武當劍法	2809	2	8	CanDoRun						
武當劍法2	2810	1		CrossFade	1					
武當劍法2	2810	1		InstantDir	1000					
武當劍法2	2810	1		LinkSkillInit	20	2811				
武當劍法2	2810	2	1	CanDoSkill						
武當劍法2	2810	2	5	CastSkill	2810					
武當劍法2	2810	2	9	CastLinkSkill						
武當劍法2	2810	2	9	CanDoRun						
武当剑法3	2811	1		PlayEffect	6603				-1	
武当剑法3	2811	1		CrossFade	1					
武当剑法3	2811	1		InstantDir	1000					
武当剑法3	2811	1		LinkSkillInit	20	2812				
武当剑法3	2811	2	1	CanDoSkill						
武当剑法3	2811	2	3	CastSkill	2811					
武当剑法3	2811	2	8	CastLinkSkill						
武当剑法3	2811	2	8	CanDoRun						
武当剑法4	2812	1		CrossFade	1					
武当剑法4	2812	1		InstantDir	1000					
武当剑法4	2812	2	1	CanDoSkill						
武当剑法4	2812	2	5	CastSkill	2812					
武当剑法4	2812	2	8	CanDoRun						
武当剑法4	2812	3		CrossFade	500					
天地無極	2813	1		CrossFade	1					
天地無極	2813	1		InstantDir	1000					
天地無極	2813	2	6	CastSkill	2813					
天地無極	2813	2	6	CastSkill	641					
天地無極	2813	2	14	CastSkill	2814					
天地無極	2813	2	14	CastSkill	642					
天地無極	2813	2	19	CanDoRun						
天忍刺殺術	2815	1		RemoveBuff	2819					
天忍刺殺術	2815	1		CrossFade	1					
天忍刺殺術	2815	1		InstantDir	1000					
天忍刺殺術	2815	1		LinkSkillInit	30	2816				
天忍刺殺術	2815	2	1	CanDoSkill						
天忍刺殺術	2815	2	4	CastSkill	2815					
天忍刺殺術	2815	1		PlayEffect					-1	
天忍刺殺術	2815	2	4	UnbindEffect						
天忍刺殺術	2815	2	6	CanDoRun						
天忍刺殺術	2815	2	12	CastLinkSkill						
天忍刺殺術2	2816	1		RemoveBuff	2819					
天忍刺殺術2	2816	1		CrossFade	1					
天忍刺殺術2	2816	1		InstantDir	1000					
天忍刺殺術2	2816	2	1	CanDoSkill						
天忍刺殺術2	2816	2	4	CastSkill	2816					
天忍刺殺術2	2816	1		LinkSkillInit	30	2817				
天忍刺殺術2	2816	1		PlayEffect					-1	
天忍刺殺術2	2816	2	4	UnbindEffect						
天忍刺殺術2	2816	2	6	CanDoRun						
天忍刺殺術2	2816	2	10	CastLinkSkill						
天忍刺杀术3	2817	1		RemoveBuff	2819					
天忍刺杀术3	2817	1		CrossFade	1					
天忍刺杀术3	2817	1		InstantDir	1000					
天忍刺杀术3	2817	1		LinkSkillInit	30	2818				
天忍刺杀术3	2817	1		PlayEffect					-1	
天忍刺杀术3	2817	2	1	CanDoSkill						
天忍刺杀术3	2817	2	4	CastSkill	2817					
天忍刺杀术3	2817	2	5	UnbindEffect						
天忍刺杀术3	2817	2	6	CanDoRun						
天忍刺杀术3	2817	2	12	CastLinkSkill						
天忍刺杀术4	2818	1		RemoveBuff	2819					
天忍刺杀术4	2818	1		CrossFade	500					
天忍刺杀术4	2818	1		InstantDir	1000					
天忍刺杀术4	2818	2	1	CanDoSkill						
天忍刺杀术4	2818	2	4	CastSkill	2818					
天忍刺杀术4	2818	1		PlayEffect					-1	
天忍刺杀术4	2818	2	5	UnbindEffect						
天忍刺杀术4	2818	2	6	CanDoRun						
血月之影	2819	2	3	PlayEffect	711				-1	
血月之影	2819	2	3	CastSkill	2819					
血月之影	2819	2	8	CanDoRun						
血月之影	2819	2	8	UnbindEffect	711					
血月之影_普攻1	2821	1		RemoveBuff	2819					
血月之影_普攻1	2821	1		CrossFade	1					
血月之影_普攻1	2821	1		InstantDir	1000					
血月之影_普攻1	2821	1		LinkSkillInit	30	2816				
血月之影_普攻1	2821	2	1	CanDoSkill						
