NpcResId	NpcResFile	ResAttribID	Desc	RunSoundID	DeathSoundID	HitSoundID	Height	Width	at_frame	at_cross	bat_frame	bat_cross	die_frame	die_event	die_cross	dz_frame	dz_cross	jf_frame	jf_cross	jfd_frame	jfd_cross	jt_frame	jt_cross	wlk_frame	wlk_cross	wlk_event	run_frame	run_cross	run_event	st_frame	st_cross	st_event	st01_frame	st01_cross	st02_frame	st02_cross	sta_frame	sta_cross	qg_frame	qg_cross	at01_frame	at01_cross	at01_event	at02_frame	at02_cross	at03_frame	at03_cross	at04_frame	at04_cross	jn01_frame	jn01_cross	jn02_frame	jn02_cross	jn03_frame	jn03_cross	jn04_frame	jn04_cross	jn05_frame	jn05_cross	ex01_frame	ex01_cross	jn02a_frame	jn02a_cross	jn02b_frame	jn02b_cross	qg01_frame	qg01_cross	qg02_frame	qg02_cross	qg03_frame	qg03_cross	qg04_frame	qg04_cross	qg05_frame	qg05_cross	jn04(dl)_frame	jn04(dl)_cross	jsrun_frame	jsrun_cross	dl_frame	dl_cross	jf_gz_frame	jf_gz_cross	zx_frame	zx_cross	zst_frame	zst_cross	ts01_frame	ts01_cross	ts02_frame	ts02_cross	ts03_frame	ts03_cross
942	Player/critter/prefab/zhonghuashu01.prefab	205	連理枝				2.3	0.5	30	0.1		0.1	10		0			30	0.1	30	0.1		0.1	15	0.1		9	0.2		10	0.2		10	0.2	10	0.2	10	0.2		0.15	30	0.1			0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
943	Player/critter/prefab/fb_xueshan_jian01.prefab	205	斑駁的古劍				1.9	0.5	30	0.1	6	0.1	10		0			30	0.1	30	0.1		0.1	15	0.1		9	0.2		10	0.2		10	0.2	10	0.2	10	0.2		0.15	30	0.1			0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
944	Player/critter/prefab/zhonghuashu01.prefab		連理枝				5	0.5	30	0.1		0.1	10		0			30	0.1	30	0.1		0.1	15	0.1		9	0.2		10	0.2		10	0.2	10	0.2	10	0.2		0.15	30	0.1			0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
945	Scenes/Meshes/sn_jiayuan/Prefabs/sn_jiayuan_huopen02s.prefab		代言人烤火				1.75	0.5	20	0.1	6	0.1	20		0			30	0.1	16	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		18	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
946	Player/critter/prefab/wj_nuche.prefab	201	弩車_縮成0.9				1.75	1	16	0.1	6	0.1	15		0				0.5		0.5		0.1		0.1		12	0.2		20	0.2		20	0.2	20	0.2	20	0.2		0.4	13	0.1			0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
947	Player/critter/prefab/WJ_paota.prefab		金軍炮塔_身				3	1	16	0.1	6	0.1	15		0				0.5		0.5		0.1		0.1		12	0.2		20	0.2		20	0.2	20	0.2	20	0.2		0.4	13	0.1			0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
948	Player/critter/prefab/WJ_paota01.prefab		金軍炮塔_炮口				3.5	1	16	0.1	6	0.1	15		0				0.5		0.5		0.1		0.1		12	0.2		20	0.2		20	0.2	20	0.2	20	0.2		0.4	13	0.1			0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
949	Player/critter/prefab/WJ_paota_a.prefab		宋軍炮塔_身				3	1	16	0.1	6	0.1	15		0				0.5		0.5		0.1		0.1		12	0.2		20	0.2		20	0.2	20	0.2	20	0.2		0.4	13	0.1			0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
950	Player/critter/prefab/WJ_paota01_a.prefab		宋軍炮塔_炮口				3.5	1	16	0.1	6	0.1	15		0				0.5		0.5		0.1		0.1		12	0.2		20	0.2		20	0.2	20	0.2	20	0.2		0.4	13	0.1			0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
951	Player/critter/prefab/WJ_junying.prefab	201	金軍大營				3	1	16	0.1	6	0.1	15		0				0.5		0.5		0.1		0.1		12	0.2		20	0.2		20	0.2	20	0.2	20	0.2		0.4	13	0.1			0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
952	Player/critter/prefab/WJ_junying_a.prefab	201	宋軍大營				3	1	16	0.1	6	0.1	15		0				0.5		0.5		0.1		0.1		12	0.2		20	0.2		20	0.2	20	0.2	20	0.2		0.4	13	0.1			0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1001	Player/Characters/Prefabs/m5_001.prefab		唐門主角				1.85	0.5	38	0.1	6	0.1	20		0	30	0.1	35	0.09	18	0.09	13	0.1	15	0.1		12	0.1		30	0.1		72	0	30	0.1	30	0.1	25	0.06	10	0.1		10	0.08	12	0.08	14	0.1	13	0.05	14	0.05	10	0.05	18	0.15	20	0.15	5		5	0.08	10	0.01	20	0	5	0	13	0	18	0	20	0	28	0.15	23	0.4					15	0.05	30	0.1	15	0.05				
1002	Player/Characters/Prefabs/f5_001.prefab		崑崙主角				2	0.5	38	0.1	6	0.1	20		0	30	0.1	35	0.09	18	0.09	13	0.1	15	0.1		12	0.1		30	0.1		55	0	30	0.1	30	0.1	25	0.06	8	0.1		9	0.08	10	0.08	15	0.1	5	0.05	9	0.05	12	0.05	15	0.15	37	0.15	5		5	0.08	5	0.01	18	0	7	0	13	0	18	0	20	0	28	0.15	23	0.4					15	0.05	30	0.1	15	0.05				
1003	Player/Characters/Prefabs/m6_001.prefab		丐幫主角				2	0.5	38	0.1	6	0.1	20		0	30	0.1	35	0.09	19	0.09	20	0.1	15	0.1		12	0.1		30	0.1		70	0	30	0.1	30	0.1	25	0.06	11	0.1		12	0.08	11	0.08	12	0.1	10	0.05	19	0.05	15	0.05	15	0.05	40	0.15	5		5	0.08	10	0.01	20	0	5	0	13	0	18	0	20	0	28	0.15	20	0.4					15	0.05	30	0.1	15	0.05				
1004	Player/Characters/Prefabs/f6_001.prefab		五毒主角				1.6	0.5	38	0.1	6	0.1	20		0	30	0.1	35	0.09	17	0.09	13	0.1	15	0.1		12	0.1		30	0.1		65	0	30	0.1	30	0.1	25	0.06	10	0.1		12	0.08	12	0.08	12	0.1	15	0.05	16	0.05	12	0.05	13	0.15	45	0.15	5		5	0.08	5	0.01	18	0	7	0	13	0	18	0	20	0	28	0.15	20	0.4					15	0.05	30	0.1	15	0.05				
1005	Player/Characters/Prefabs/m7_001.prefab		藏劍主角				2	0.5	38	0.1	6	0.1	20		0	30	0.1	35	0.09	17	0.09	13	0.1	15	0.1		18	0.1		30	0.1		70	0	30	0.1	20	0.1	25	0.06	9	0.1		8	0.08	10	0.08	15	0.1	13	0.05	17	0.05	11	0.05	17	0.05	63	0.15	5		5	0.08	10	0.01	19	0	5	0	13	0	18	0	20	0	28	0.15	20	0.4					15	0.05	30	0.1	15	0.05				
1006	Player/Characters/Prefabs/f7_001.prefab		長歌主角				1.9	0.5	38	0.1	8	0.1	20		0	30	0.1	35	0.09	17	0.09	12	0.1	15	0.1		16	0.1		30	0.1		65	0	30	0.1	30	0.1	25	0.06	13	0.1		12	0.08	14	0.08	14	0.1	14	0.05	15	0.05	16	0.05	17	0.15	47	0.1	5		5	0.08	5	0.01	18	0	7	0	13	0	18	0	20	0	28	0.15	20	0.4					15	0.05	30	0.1	15	0.05				
1100	Player/Npcs/Prefabs/npc_100.prefab		張琳心				1.75	0.5	15	0.1	6	0.1	19		0			20	0.5	20	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		18	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05	20	0.05		
1101	Player/Npcs/Prefabs/npc_101.prefab		楊影楓				1.75	0.5	15	0.1	6	0.1	20		0			16	0.5	16	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05				
1102	Player/Npcs/Prefabs/npc_102.prefab		月眉兒				1.75	0.5	15	0.1	6	0.1	21		0			19	0.5	19	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	28	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05				
1103	Player/Npcs/Prefabs/npc_103.prefab						1.75	0.5	15	0.1	6	0.1	18		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1106	Player/Npcs/Prefabs/npc_106.prefab		曲霞				1.75	0.5	15	0.1	6	0.1	20		0			20	0.5	20	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1107	Player/Npcs/Prefabs/npc_162.prefab		李元霸				1.75	0.5	15	0.1	6	0.1	20		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	14	0.1		13	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1108	Player/Npcs/Prefabs/npc_108.prefab		荊軻				1.75	0.5	15	0.1	6	0.1	20		0			17	0.5	17	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		14	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1109	Player/Npcs/Prefabs/npc_109.prefab		趙升權				1.75	0.5	15	0.1	6	0.1	15		0			15	0.5	15	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1110	Player/Npcs/Prefabs/npc_110.prefab		楊熙烈				1.75	0.5	15	0.1	6	0.1	22		0			17	0.5	17	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	30	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1111	Player/Npcs/Prefabs/npc_111.prefab		李天目				1.75	0.5	38	0.1	6	0.1	20		0			35	0.09	35	0.09	13	0.1	15	0.1		16	0.1		30	0.1		30	0.1	30	0.1	30	0.1	25	0.06	13	0.1		13	0.08	13	0.08	18	0.01	18	0.05	21	0.05	20	0.05	28	0.15	48	0.15	5		5	0.08	5	0.01	20	0	6	0	13	0	18	0	20	0	28	0.15	20	0.4														
1112	Player/Npcs/Prefabs/npc_112.prefab		虞姬				1.75	0.5	15	0.1	6	0.1	18		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	13	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1113	Player/Npcs/Prefabs/npc_113_b.prefab	218	趙雲				1.75	0.5	15	0.1	6	0.1	18		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1114	Player/Npcs/Prefabs/npc_114.prefab						1.75	0.5	15	0.1	6	0.1	16		0			17	0.5	17	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	14	0.1		14	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1116	Player/Npcs/Prefabs/npc_116.prefab		道一真人				1.75	0.5	15	0.1	6	0.1	20		0			15	0.5	15	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08	15	0.1	15	0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1117	Player/Npcs/Prefabs/npc_117.prefab		方勉				1.75	0.5	15	0.1	6	0.1	19		0			20	0.5	20	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									2	0.05				
1118	Player/Npcs/Prefabs/npc_118.prefab		無相				1.75	0.5	15	0.1	6	0.1	20		0			15	0.5	15	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	26	0.15	15	0.1		14	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1119	Player/Npcs/Prefabs/npc_119.prefab		張風				1.75	0.5	15	0.1	6	0.1	19		0			20	0.5	20	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	40	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05				
1120	Player/Npcs/Prefabs/npc_120.prefab		林海				1.75	0.5	15	0.1	6	0.1	19		0			18	0.5	18	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05				
1121	Player/Npcs/Prefabs/npc_121.prefab		盧青				1.75	0.5	15	0.1	6	0.1	20		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	14	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1122	Player/Npcs/Prefabs/npc_122.prefab		端木睿				1.75	0.5	15	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1123	Player/Npcs/Prefabs/npc_123.prefab		大使				1.75	0.5	16	0.1	6	0.1	14		0			16	0.5	16	0.5		0.1	15	0.1		10	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.15	12	0.1		13	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1124	Player/Npcs/Prefabs/npc_124.prefab						1.75	0.5	16	0.1	6	0.1	18		0			18	0.5	18	0.5		0.1	15	0.1		9	0.2		30	0.2		30	0.2	30	0.2	25	0.2	13	0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1125	Player/Npcs/Prefabs/npc_125.prefab		秦良玉				1.75	0.5	15	0.1	9	0.1	30		0			19	0.5	19	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	45	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05				
1126	Player/Npcs/Prefabs/npc_126.prefab		宋兵				1.75	0.5	16	0.1	6	0.1	19		0			30	0.1	18	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	13	0.4	15	0.1		15	0.08		0.1		0.1	20	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.09				
1127	Player/Npcs/Prefabs/npc_127.prefab		金兵				1.75	0.5	16	0.1	6	0.1	19		0			20	0.5	20	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1129	Player/Npcs/Prefabs/npc_129.prefab		燕若雪				1.75	0.5	15	0.1	6	0.1	17		0			33	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1130	Player/Npcs/Prefabs/npc_130.prefab		岳飛				1.9	0.5	15	0.1	6	0.1	20		0			30	0.5	17	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1131	Player/Npcs/Prefabs/npc_131.prefab		完顏襄				1.9	0.5	15	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		16	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1132	Player/Npcs/Prefabs/npc_132.prefab		玄因				1.9	0.5	15	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		16	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1133	Player/Npcs/Prefabs/npc_133.prefab		小緣				1.9	0.5	15	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		16	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1134	Player/Npcs/Prefabs/npc_134.prefab		挺哥				1.9	0.5	15	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		16	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1135	Player/Npcs/Prefabs/npc_135.prefab		李廣				1.75	0.5	20	0.1	9	0.1	16		0			17	0.1	17	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	14	0.1		14	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
1136	Player/Npcs/Prefabs/npc_136.prefab		秦始皇				3	0.5	20	0.1	6	0.1	20		0			30	0.1	16	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
1137	Player/Npcs/Prefabs/npc_137.prefab		白起				2.5	0.5	20	0.1	6	0.1	20		0			30	0.1	16	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		14	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
1138	Player/Npcs/Prefabs/npc_138.prefab		李斯				2.5	0.5	20	0.1	6	0.1	20		0			30	0.1	16	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
1139	Player/Npcs/Prefabs/npc_139.prefab		熊貓				1.75	0.5	20	0.1	6	0.1	20		0			30	0.1	16	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
1149	Player/Npcs/Prefabs/npc_149.prefab	206	尹筱雨				1.75	0.5	16	0.1	6	0.1	16		0			14	0.5	14	0.5		0.1	15	0.1		9	0.2		30	0.2		30	0.2	30	0.2	20	0.2	43	0.4	15	0.1		14	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1150	Player/Npcs/Prefabs/npc_150.prefab		璿璣子				1.9	0.5	16	0.1	6	0.1	20		0			19	0.5	19	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	19	0.15	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																									25	0.05				
1151	Player/Npcs/Prefabs/npc_151.prefab		新清曉師太				1.75	0.5	16	0.1	6	0.1	20		0			19	0.5	19	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	10	0.1		10	0.08	13	0.1	15	0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1152	Player/Npcs/Prefabs/npc_152.prefab		新薔薇				1.75	0.5	16	0.1	6	0.1	13		0			18	0.5	18	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	18	0.2	23	0.15	15	0.1			0.08		0.1		0.1	50	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1153	Player/Npcs/Prefabs/npc_153.prefab	201	新秋依水				1.75	0.5	16	0.1	6	0.1	20		0			15	0.5	15	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	28	0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1154	Player/Npcs/Prefabs/npc_154.prefab		聖誕女				1.9	0.5	20	0.1	6	0.1	19		0			30	0.1	16	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	13	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
1155	Player/Npcs/Prefabs/npc_155.prefab	206	雪仗小男孩				1.6	0.5	20	0.1	6	0.1	19		0			30	0.1	16	0.1		0.1	18	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
1156	Player/Npcs/Prefabs/npc_156.prefab	206	雪仗小女孩				1.6	0.5	20	0.1	6	0.1	20		0			30	0.1	16	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
1157	Player/Npcs/Prefabs/npc_157.prefab	65	獅帽小男孩				1.6	0.5	20	0.1	6	0.1	20		0			30	0.1	16	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
1158	Player/Npcs/Prefabs/npc_158.prefab	65	獅帽小女孩				1.6	0.5	20	0.1	6	0.1	20		0			30	0.1	16	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
1159	Player/Npcs/Prefabs/npc_159.prefab		年獸				2	0.5	20	0.1	6	0.1	20		0			30	0.1	16	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
1160	Player/Npcs/Prefabs/npc_160.prefab		聖誕老人				1.9	0.5	20	0.1	6	0.1	20		0			30	0.1	16	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
1161	Player/Npcs/Prefabs/npc_161.prefab		尹含煙				1.75	0.5	16	0.1	6	0.1	20		0			15	0.5	15	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	28	0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1162	Player/Npcs/Prefabs/npc_162.prefab	61	李元霸				2.2	0.5	15	0.1	6	0.1	20		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	14	0.1		13	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1163	Player/Npcs/Prefabs/npc_163.prefab	61	玄天道人				2.2	0.5	20	0.1	6	0.1	20		0			17	0.1	17	0.1		0.1	15	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
1164	Player/Npcs/Prefabs/npc_164.prefab	65	唐簡				2.2	0.5	16	0.1	6	0.1	26		0			30	0.5	15	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	28	0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1165	Player/Npcs/Prefabs/npc_165.prefab		宋秋石				1.75	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1166	Player/Npcs/Prefabs/npc_166.prefab		唐曉				1.75	0.5	16	0.1	6	0.1	18		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1167	Player/Npcs/Prefabs/npc_167.prefab		黑面郎君				1.75	0.5	16	0.1	6	0.1	20		0			30	0.5	20	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1168	Player/Npcs/Prefabs/npc_168.prefab		石軒轅				1.75	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1169	Player/Npcs/Prefabs/npc_169.prefab		玄慈				1.75	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1170	Player/Npcs/Prefabs/npc_170.prefab		何人我				1.75	0.5	16	0.1	6	0.1	19		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1171	Player/Npcs/Prefabs/npc_171.prefab	61	鬼穀子				2.5	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1172	Player/Npcs/Prefabs/npc_172.prefab	61	張三豐				2.5	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
1173	Player/Npcs/Prefabs/npc_173.prefab	64	項羽				3	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		15	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
